Character:name:BadHawker	货商	Hawker	Händler	貨商	ホーカー	Vendedor ambulante	Продавец	상인
Character:description:BadHawker	随机生产4个商品，一定概率生产<BadCross>，5个<removed>才能移除	Produce 4 random products with a chance of producing <BadCross>, Requires 5 <removed> to remove.	Stelle 4 zufällige Produkte mit einer Chance auf <BadCross> her, erfordert 5 <removed> zur Entfernung.	隨機生產4個商品，一定概率生產<BadCross>，5個<removed>才能移除	確率で<BadCross>を含む4つのランダムな商品を生産し、削除には5つの<removed>が必要です。	Produce 4 productos aleatorios con posibilidad de producir <BadCross>, Requiere 5 <removed> para ser removido.	Произвести 4 случайных продукта с шансом производства <BadCross>, Требуется 5 <removed> для удаления.	랜덤으로 4개 상품 생산, 일정 확률로 <BadCross> 생산, <removed> 5개로 삭제 가능
Character:name:BadSalesman	推销员	Salesman	Verkäufer	推銷員	セールスマン	Vendedor	Продавец	영업사원
Character:description:BadSalesman	使所有人至少购买一件商品包括没有购买能力的人，5个<removed>才能移除	Everyone purchase at least one product even have no ability to purchase. Only 5 <removed> can be removed.	Jeder muss mindestens ein Produkt kaufen, auch wenn er keine Kauffähigkeit hat. Nur 5 <removed> können entfernt werden.	使所有人至少購買一件商品，5個<removed>才能移除	すべての人が少なくとも1つの商品を購入するようにし、削除には5つの<removed>が必要です。	Todos deben comprar al menos un producto, incluso si no tienen la capacidad de comprar. Solo 5 <removed> pueden ser removidos.	Все должны купить хотя бы один продукт, даже если у них нет способности покупки. Можно удалить только 5 <removed>.	모든 사람이 최소한 하나의 상품 구매, 구매 능력이 없는 사람 포함, <removed> 5개로 삭제 가능
Character:name:BadScammer	诈骗犯	Scammer	Betrüger	詐騙犯	詐欺師	Estafador	Мошенник	사기꾼
Character:description:BadScammer	同组所有人基础金币x-1，5个<removed>才能移除	The number of basic coins gained by Everyone in group will multiplied by -1, Only 5 <removed> can be removed.	Die Anzahl der Grundmünzen, die jeder in der Gruppe erhalten hat, wird mit -1 multipliziert, nur 5 <removed> können entfernt werden.	同組所有人基礎金幣x-1，5個<removed>才能移除	同じグループのすべての人は、基本的なコインx-1が必要で、5つの<removed>が必要です。	La cantidad de monedas básicas ganadas por todos en el grupo se multiplicará por -1, solo se pueden eliminar 5 <removed>.	Количество основных монет, полученных каждым в группе, будет умножено на -1, можно удалить только 5 <removed>.	동그룹 모든 사람 기본 금화 x-1, <removed> 5개로 삭제 가능
Character:name:ElementDelMan	红叉人	Red Cross Man	Rotes Kreuz Mann	紅叉人	レッドクロスマン	Hombre de la Cruz Roja	Человек Красного Креста	레드크로스맨
Character:description:ElementDelMan	给予3个<removed>，1回合后移除自身	Gives 3 more <removed>. Remove itself after 1 round.	Gibt 3 <removed>. Entfernt sich selbst nach 1 Runde.	給予3個<removed>，回合後移除自身	3つの<removed>を与え、ターン後に自身を削除します	Da 3 <removed>. Se elimina después de 1 ronda.	Дать 3 <removed>. Удалить себя после 1 раунда.	<removed>을 3개 부여, 1턴 후 제거
Character:name:EgyptDogMan	阿努比斯	Anubis	Anubis	阿努比斯	アヌビス	Anubis	Анубис	아누비스
Character:description:EgyptDogMan	额外给予2x等级的<CoinIcon>\n有人被移除（不包含自我移除）就增加1等级	Gives 2x its level in <CoinIcon>.\nIncreases level by 1 when anyone is removed (excluding self-removal).	Gib zusätzlich 2x Level <CoinIcon>.\nErhöhe 1 Level, wenn jemand entfernt wird (außer Selbstentfernung).	额外给予2x等级的<CoinIcon>\n有人被移除（不包括自我移除）就增加1等级	追加で2倍のレベルを与える<CoinIcon>\n誰かが取り除かれると（自己削除を除く）1レベルアップ	Dar nivel adicional de 2x <CoinIcon>.\nAumentar 1 nivel cuando alguien es eliminado (excluyendo la autoeliminación).	Дает дополнительный уровень 2x <CoinIcon>.\nПовышает 1 уровень, когда кто-то удаляется (исключая самоудаление).	추가로 2배 레벨을 부여하는 <CoinIcon>.\n누군가가 제거되면 (자체 제거 제외) 1 레벨 증가.
Character:name:MythSoul	灵魂	Soul	Seele	灵魂	魂	Alma	Душа	영혼
Character:description:MythSoul	10回合后移除自身，并使货架上的随机1个商品价格x6	Removes itself and 6x the price of 1 product on the shelf after 10 rounds	Entfernt sich selbst und den 6-fachen Preis eines Produkts auf dem Regal nach 10 Runden.	10回合后移除自身，并使货架上的随机1个商品价格x6	10ラウンド後に自体を取り除き、シェルフ上のランダムなアイテムの価格を6倍にします	Se elimina a sí mismo y 6 veces el precio de 1 producto en la estantería después de 10 rondas.	Удаляет себя и увеличивает цену 1 товара на полке в 6 раз после 10 раундов.	10 라운드 후에 자체를 제거하고 선반 위의 무작위 상품 가격을 6배로 곱합니다.
Character:name:EgyptPharaoh	法老	Pharaoh	Pharao	法老	ファラオ	Faraón	Фараон	파라오
Character:description:EgyptPharaoh	每回合有30%概率召唤1个<MythSoul>	Has a 30% chance to summon 1 <MythSoul>.	Habe eine 30%ige Chance, 1 <MythSoul> herbeizurufen.	每回合有30%概率召唤1个<MythSoul>	毎ラウンド、30%の確率で1つの<MythSoul>を召喚します	Tiene un 30% de probabilidad de invocar 1 <MythSoul>.	Имеет 30% шанс вызвать 1 <MythSoul>.	매 라운드마다 30%의 확률로 1 개의 <MythSoul> 소환.
Character:name:EgyptPriest	埃及祭祀	Egyptian Sacrifice	Ägyptisches Opfer	埃及祭祀	エジプトの生け贄	Sacrificio egipcio	Египетская жертва	이집트 희생
Character:description:EgyptPriest	有人被移除（不包含自我移除）就使货架上的随机1个商品价格x2，并有50%概率召唤1个<MythSoul>	When anyone is removed (excluding self-removal), double the price of 1 product on the shelf, and has a 50% chance to summon 1 <MythSoul>.	Wenn jemand entfernt wird(außer Selbstentfernung), verdopple den Preis eines Produkts im Regal und habe eine 50%ige Chance, 1 <MythSoul> herbeizurufen.	 如果有人被移除（不包括自我移除），則使貨架上的隨機1個商品價格x2，並有50％的概率召喚1個<MythSoul>	誰かが削除された場合（自己削除を除く）、棚のランダムな商品の価格が2倍になり、50％の確率で1つの<MythSoul>が召喚されます	Cuando alguien es eliminado(excluyendo la autoeliminación), duplica el precio de 1 producto en la estantería y tiene un 50% de probabilidad de invocar 1 <MythSoul>.	Когда кто-то удаляется(исключая самоудаление), удваивается цена одного товара на полке и есть 50% шанс вызвать 1 <MythSoul>.	누군가가 제거되었을 때 (자체 제거 제외), 선반에있는 임의의 상품 가격을 2배로 하고, 50 %의 확률로 <MythSoul>을 소환합니다
Character:name:CitizenBotanist	植物学家	Botanist	Botaniker	植物学家	植物学者	Botánico	Ботаник	식물학자
Character:description:CitizenBotanist	额外给予2x等级的<CoinIcon>，移除同组1个\n<PlantTomato><PlantOrange><PlantEatFlower><PlantSpike><PlantSunflower><MythSoul>\n获得15<CoinIcon>并增加1等级	Gives 2x its level in <CoinIcon>.\nremove one of these from the group\n<PlantTomato><PlantOrange><PlantEatFlower><PlantSpike><PlantSunflower><MythSoul>\nand gain 15 <CoinIcon>. Increase 1 level.	Gibt 2x sein Level in <CoinIcon>. Entferne eines dieser Mitglieder aus der Gruppe\n<PlantTomato><PlantOrange><PlantEatFlower><PlantSpike><PlantSunflower><MythSoul>\nund erhalte 15 <CoinIcon>. Erhöhe das Level um 1.	额外给予2x等级的<CoinIcon>，移除同组1个\n<PlantTomato><PlantOrange><PlantEatFlower><PlantSpike><PlantSunflower><MythSoul>\n获得15<CoinIcon>并增加1等级	レベルの2倍の<CoinIcon>を追加し、同じグループの1つを削除します。\n<PlantTomato><PlantOrange><PlantEatFlower><PlantSpike><PlantSunflower><MythSoul>\nを取得して<CoinIcon>を15獲得し、レベルを1上げます。	Da el doble de su nivel en <CoinIcon>. Elimina uno de estos del grupo\n<PlantTomato><PlantOrange><PlantEatFlower><PlantSpike><PlantSunflower><MythSoul>\ny obtén 15 <CoinIcon>. Aumenta 1 nivel.	Дает 2x своего уровня в <CoinIcon>. Уберите одного из этих членов из группы\n<PlantTomato><PlantOrange><PlantEatFlower><PlantSpike><PlantSunflower><MythSoul>\nи получите 15 <CoinIcon>. Повысьте уровень на 1.	레벨의 2배인 <CoinIcon>를 추가로 제공하고 동일 그룹에서 1개를 제거합니다.\n<PlantTomato><PlantOrange><PlantEatFlower><PlantSpike><PlantSunflower><MythSoul>\n을(를) 획득하여 <CoinIcon>를 15 획득하고 레벨을 1 증가시킵니다.
Character:name:PlantFlower	花朵	Flower Fairy	Blumenfee	花朵	花	Hada de las flores	Цветочная фея	꽃
Character:description:PlantFlower	10回合后移除自身，并获得60<CoinIcon>	Removes itself and gains 60 <CoinIcon> after 10 rounds	Entfernt sich selbst und gewinnt nach 10 Runden 60 <CoinIcon>.	10回合后移除自身，并获得60<CoinIcon>	10ラウンド後に自身を取り除き、60<CoinIcon>を獲得します。	Se elimina y obtiene 60 <CoinIcon> después de 10 rondas.	Удаляется и получает 60 <CoinIcon> после 10 раундов.	10 라운드 후에 자체를 제거하고 60<CoinIcon>를 획득합니다.
Language:text:total_customer	总人数：%d	Total number of people: %d	Gesamtzahl der Personen: %d	總人數：%d	総人数：%d	Número total de personas: %d	Общее количество людей: %d	총 인원수: %d
Language:text:day_index	第%d天	Day %d	Tag %d	第%d天	第%d日	Día %d	День %d	제%d일
Language:text:add_coin_logger	增加<coin>%d	Increase <coin> by %d	Erhöhe <coin> um %d	增加<coin>%d	<coin>%dを増やす	Aumenta <coin> en %d	Увеличить <coin> на %d	코인 증가 %d
Language:text:character_target_check_logger	人物检查：%s， %s	Character check: %s, %s	Charakterprüfung: %s, %s	人物檢查：%s， %s	キャラクターチェック：%s， %s	Verificación de personaje: %s, %s	Проверка персонажа: %s, %s	캐릭터 검사: %s, %s
Language:text:character_target_select_logger	人物选取：%d	Character selection: %d	Charakterauswahl: %d	人物選取：%d	キャラクター選択：%d	Selección de personaje: %d	Выбор персонажа: %d	캐릭터 선택: %d
Language:text:counter_logger	计数： %d，要求：%d	Count: %d, Requirement: %d	Zählung: %d, Anforderung: %d	計數： %d，要求：%d	カウント： %d，要求：%d	Cuenta: %d, Requisito: %d	Количество: %d, Требование: %d	카운트: %d, 요구: %d
Language:text:increase_buy_max_logger	提升购买数量：%d	Increase purchase quantity by %d	Erhöhe Kaufmenge um %d	提升購買數量：%d	購入数量を増やす：%d	Aumenta la cantidad de compra en %d	Увеличить количество покупок на %d	구매 갯수 상승: %d
Language:text:increase_level_logger	提升等级：%d	Increase level by %d	Erhöhe Level um %d	提升等級：%d	レベルアップ：%d	Aumenta el nivel en %d	Увеличить уровень на %d	등급 상승: %d
Language:text:increase_output_logger	提升产量：%d个	Increase production by %d	Erhöhe Produktion um %d	提升產量：%d個	生産量を増やす：%d個	Aumenta la producción en %d	Увеличить производство на %d	생산량 상승: %d개
Language:text:increase_product_price_logger	提升产品<%s>价格：%d	Increase price of product <%s> by %d	Erhöhe Preis des Produkts <%s> um %d	提升產品<%s>價格：%d	製品<%s>の価格を上げる：%d	Aumenta el precio del producto <%s> en %d	Увеличить цену продукта <%s> на %d	상품 <%s> 가격 상승: %d
Language:text:modify_coin_logger	修改金币产量：%d --> %d	Modify coin production: %d --> %d	Ändere Münzproduktion: %d --> %d	修改金幣產量：%d --> %d	金貨の生産量を変更：%d --> %d	Modificar producción de monedas: %d --> %d	Изменить производство монет: %d --> %d	코인 생산량 수정: %d --> %d
Language:text:modify_product_price_logger	修改产品价格：%d	Modify product price: %d	Ändere Produktpreis: %d	修改產品價格：%d	製品価格を変更：%d	Modificar precio del producto: %d	Изменить цену продукта: %d	상품 가격 수정: %d
Language:text:probability_logger	概率判断 %f --> %f	Probability check %f --> %f	Wahrscheinlichkeitsprüfung %f --> %f	概率判斷 %f --> %f	確率判断 %f --> %f	Verificación de probabilidad %f --> %f	Проверка вероятности %f --> %f	확률 판단 %f --> %f
Language:text:product_logger	生产：<%s>	Production: <%s>	Produktion: <%s>	生產：<%s>	生産：<%s>	Producción: <%s>	Производство: <%s>	생산: <%s>
Language:text:product_target_check_logger	产品检查<%s>： %s	Product check <%s>: %s	Produktprüfung <%s>: %s	產品檢查<%s>： %s	製品チェック<%s>： %s	Verificación de producto <%s>: %s	Проверка продукта <%s>: %s	상품 검사 <%s>: %s
Language:text:reset_level_logger	重置等级为1	Reset level to 1	Setze Level auf 1 zurück	重置等級為1	レベルを1にリセット	Restablecer nivel a 1	Сбросить уровень до 1	레벨 1로 초기화
Language:text:remove_logger	移除：<%s>	Remove: <%s>	Entfernen: <%s>	移除：<%s>	削除：<%s>	Eliminar: <%s>	Удалить: <%s>	제거: <%s>
Language:text:replace_product_logger	变更生产：<%s>	Change production to: <%s>	Ändere Produktion zu: <%s>	變更生產：<%s>	生産を変更：<%s>	Cambiar producción a: <%s>	Изменить производство на: <%s>	생산 변경: <%s>
Language:text:transfer_logger	转换：<%s> --> <%s>	Convert: <%s> --> <%s>	Konvertieren: <%s> --> <%s>	轉換：<%s> --> <%s>	変換：<%s> --> <%s>	Convertir: <%s> --> <%s>	Конвертировать: <%s> --> <%s>	전환: <%s> --> <%s>
Language:text:buy_logger	购买开始	Purchase begins	Kauf beginnt	購買開始	購入開始	Comienza la compra	Начинается покупка	구매 시작
Language:text:special_function_logger	特殊能力开始：%s	Special ability begins: %s	Spezielle Fähigkeit beginnt: %s	特殊能力開始：%s	特殊能力開始：%s	Comienza la habilidad especial: %s	Начинается специальная способность: %s	특수 능력 시작: %s
Language:text:increase_probability	概率增加：%f	Probability increase: %f	Wahrscheinlichkeitserhöhung: %f	概率增加：%f	確率増加：%f	Aumento de probabilidad: %f	Увеличение вероятности: %f	확률 증가: %f
Language:text:increase_round_reward	增加回合金币：%d	Increase round coins by %d	Erhöhe Rundenmünzen um %d	增加回合金幣：%d	ターンごとの金貨を増やす：%d	Aumenta las monedas de la ronda en %d	Увеличить круглые монеты на %d	턴 코인 증가: %d
Language:text:round_coin	回合金币数：%d	Round coins: %d	Rundenmünzen: %d	回合金幣數：%d	ターンごとの金貨数：%d	Monedas de la ronda: %d	Круглые монеты: %d	턴별 코인 수: %d
Language:text:next_deadline_notice	你好：\n你下次需要支付的维护费用为%d<sprite name="CoinIcon">，需要在%d天后支付。	Hello:\nYou need to pay the maintenance fee of %d<sprite name="CoinIcon"> next time, and it needs to be paid in %d days.	Hallo:\nSie müssen nächstes Mal eine Wartungsgebühr von %d<sprite name="CoinIcon"> zahlen, und sie muss in %d Tagen bezahlt werden.	你好：\n你下次需要支付的維護費用為%d<sprite name="CoinIcon">，需要在%d天後支付。	こんにちは：\n次回のメンテナンス費用は%d<sprite name="CoinIcon">で、%d日後に支払う必要があります。	Hola:\nDebes pagar una tarifa de mantenimiento de %d<sprite name="CoinIcon"> la próxima vez, y debe ser pagada en %d días.	Здравствуйте:\nВам нужно заплатить плату за обслуживание в размере %d<sprite name="CoinIcon"> в следующий раз, и это должно быть оплачено через %d дней.	안녕하세요:\n다음 유지 보수 비용은 %d<sprite name="CoinIcon">이며, %d일 후에 지불해야 합니다.
Language:text:deadline_notice	你好：\n请支付维护费用。\n	Hello:\nPlease pay the maintenance fee.\n	Hallo:\nBitte zahlen Sie die Wartungsgebühr.\n	你好：\n請支付維護費用。\n	こんにちは：\nメンテナンス費用をお支払いください。\n	Hola:\nPor favor paga la tarifa de mantenimiento.\n	Здравствуйте:\nПожалуйста, оплатите плату за обслуживание.\n	안녕하세요:\n유지 보수 비용을 지불해 주세요.\n서비스 비용으로 %s를 드립니다.
Language:text:gift_notice	作为谢礼，以将会得到%s。	As a reward, you will receive %s.	Als Belohnung erhalten Sie %s.	作為謝禮，以將會得到%s。	お礼として、%sを得ることができます。	Como recompensa, recibirás %s.	В качестве награды вы получите %s.	작은 선물로 %s를 받게 될 것으로 감사드립니다.
Language:text:pay_button	支付%d<sprite name="CoinIcon">	Pay %d<sprite name="CoinIcon">	Zahle %d<sprite name="CoinIcon">	支付%d<sprite name="CoinIcon">	%d<sprite name="CoinIcon">を支払う	Paga %d<sprite name="CoinIcon">	Заплатите %d<sprite name="CoinIcon">	%d<sprite name="CoinIcon"> 지불
Language:text:confirm	了解	Understood	Verstanden	瞭解	了解	Entendido	Понятно	알아두세요
Language:text:add_coin_count_description	给予%d<CoinIcon>	Give %d<CoinIcon>	Gib %d<CoinIcon>	給予%d<CoinIcon>	%d<CoinIcon>を与える	Da %d<CoinIcon>	Дать %d<CoinIcon>	%d<CoinIcon>을 제공합니다
Language:text:add_coin_target_level_description	获得当前等级x%d倍的<CoinIcon>	Receive current level x%d times of <CoinIcon>	Erhalte aktuelles Level x%d mal von <CoinIcon>	獲得當前等級x%d倍的<CoinIcon>	現在のレベルx%d倍の<CoinIcon>を得る	Recibe el nivel actual x%d veces de <CoinIcon>	Получить текущий уровень x%d раз от <CoinIcon>	현재 레벨의 x%d배<CoinIcon>를 얻습니다
Language:text:add_coin_1x_target_level_description	获得当前等级<CoinIcon>	Receive current level <CoinIcon>	Erhalte aktuelles Level <CoinIcon>	獲得當前等級<CoinIcon>	現在のレベルの<CoinIcon>を得る	Recibe el nivel actual <CoinIcon>	Получить текущий уровень <CoinIcon>	현재 레벨<CoinIcon>를 얻습니다
Language:text:add_coin_target_count_description	获得选中人数x%d的<CoinIcon>	Receive <CoinIcon> x%d times the number of selected people	Erhalte <CoinIcon> x%d mal die Anzahl der ausgewählten Personen	獲得選中人數x%d的<CoinIcon>	選択した人数x%dの<CoinIcon>を得る	Recibe <CoinIcon> x%d veces el número de personas seleccionadas	Получить <CoinIcon> x%d раз количество выбранных людей	선택된 인원 수 x%d<CoinIcon>를 얻습니다
Language:text:add_coin_1xtarget_count_description	获得选中人数的<CoinIcon>	Receive <CoinIcon> for the selected people	Erhalte <CoinIcon> für die ausgewählten Personen	獲得選中人數的<CoinIcon>	選択した人数の<CoinIcon>を得る	Recibe <CoinIcon> para las personas seleccionadas	Получить <CoinIcon> для выбранных людей	선택된 인원의<CoinIcon>를 얻습니다
Language:text:add_coin_target_stat_description	获得人物回合<CoinIcon>获得总数x%d倍的<CoinIcon>	Receive <CoinIcon> for the character's round, x%d times the total number of rounds	Erhalte <CoinIcon> für die Runde des Charakters, x%d mal die Gesamtzahl der Runden	獲得人物回合<CoinIcon>獲得總數x%d倍的<CoinIcon>	キャラクターのターン<CoinIcon>の総数x%d倍の<CoinIcon>を得る	Recibe <CoinIcon> para la ronda del personaje, x%d veces el número total de rondas	Получить <CoinIcon> за раунд персонажа, x%d раз общее количество раундов	캐릭터 턴<CoinIcon>를 얻고, 총 획득량의 x%d배<CoinIcon>를 얻습니다
Language:text:add_item	增加物品：%s	Add item: %s	Füge Artikel hinzu: %s	增加物品：%s	アイテムを追加：%s	Añadir artículo: %s	Добавить предмет: %s	아이템 추가：%s
Language:text:add_item_description	增加<%s>%d个	Add <%s> %d	Füge <%s> %d hinzu	增加<%s>%d個	<%s>%d個を追加	Añadir <%s> %d	Добавить <%s> %d	<%s>를 %d개 추가합니다
Language:text:character_exist_check_description	如果上场人物中包含%s，那么	If the character on the field includes %s, then	Wenn der Charakter auf dem Feld %s einschließt, dann	如果上場人物中包含%s，那麼	もしフィールド上のキャラクターに%sが含まれているなら、	Si el personaje en el campo incluye %s, entonces	Если на поле есть персонаж %s, то	만약 출전 캐릭터 중에 %s가 포함되어 있다면,
Language:text:character_target_check_description	如果是%s，那么	If it is %s, then	Wenn es %s ist, dann	如果是%s，那麼	もし%sなら、	Si es %s, entonces	Если это %s, то	만약 %s라면,
Language:text:character_target_select_teammate_description	使同组所有%s，	Make all %s in group,	Mache alle %s in der Gruppe,	使同組所有%s，	同じグループのすべての%sを、	Haz que todos los %s en el grupo,	Сделать всех %s в группе,	동일 그룹 모든 %s에게,
Language:text:character_target_select_teammate_all_description	使所有队友，	Make all teammates,	Mache alle Teamkollegen,	使所有隊友，	すべてのチームメイトを、	Haz que todos los compañeros de equipo,	Сделать всех товарищей по команде,	모든 동료에게,
Language:text:character_target_select_teammate_random_one_description	同组一位%s，	Make one %s in group,	Mache einen %s in der Gruppe,	同組一位%s，	同じグループの一人の%sを、	Haz que un %s en el grupo,	Сделать одного %s в группе,	그룹 내 한 명의 %s에게,
Language:text:character_target_select_teammate_all_random_one_description	同组一位，	Make one in group,	Mache einen in der Gruppe,	同組一位，	同じグループの一人を、	Haz que uno en el grupo,	Сделать одного в группе,	그룹 내 한 명에게,
Language:text:character_target_select_self_description	自身	Self	Selbst	自身	自分自身を	Yo mismo	Сам	자신에게
Language:text:character_target_select_global_description	选择所有%s，	Select all %s,	Wähle alle %s,	選擇所有%s，	すべての%sを選択、	Selecciona todos los %s,	Выбрать всех %s,	모든 %s를 선택합니다,
Language:text:character_target_select_global_all_description	所有人物	All characters	Alle Charaktere	所有人物	すべてのキャラクターを	Todos los personajes	Все персонажи	모든 캐릭터
Language:text:character_target_select_all_random_one_description	选择场上任意随机人物，	Select any random character on the field,	Wähle einen zufälligen Charakter auf dem Feld,	選擇場上任意隨機人物，	フィールド上の任意のランダムなキャラクターを選択、	Selecciona cualquier personaje aleatorio en el campo,	Выбрать любого случайного персонажа на поле,	무대 위 임의의 무작위 캐릭터를 선택합니다,
Language:text:character_target_select_random_one_description	选择场上随机一位%s，	Select a random %s on the field,	Wähle einen zufälligen %s auf dem Feld,	選擇場上隨機一位%s，	フィールド上のランダムな%sを選択、	Selecciona un %s aleatorio en el campo,	Выбрать случайного %s на поле,	무대 위 무작위 %s를 선택합니다,
Language:text:conveyor_target_check_description	如果货架上包含<%s>，那么	If the shelf contains <%s>, then	Wenn das Regal <%s> enthält, dann	如果貨架上包含<%s>，那麼	もし棚に<%s>が含まれているなら、	Si el estante contiene <%s>, entonces	Если на полке есть <%s>, тогда	만약 진열대에 <%s>가 포함되어 있다면,
Language:text:conveyor_target_select_id_description	挑选货架上的%d个<%s>，	Pick %d <%s> from the shelf,	Nimm %d <%s> vom Regal,	挑選貨架上的%d個<%s>，	棚から%d個の<%s>を選び、	Toma %d <%s> del estante,	Возьмите %d <%s> с полки,	진열대 위의 %d개 <%s>를 선택합니다,
Language:text:conveyor_target_select_target_description	使货架上的%d个%s	Make %d %s on the shelf,	Mache %d %s auf dem Regal,	使貨架上的%d個%s	棚から%d個の%sを	Haz %d %s en el estante,	Сделайте %d %s на полке,	진열대 위의 %d개 %s를 이용합니다
Language:text:conveyor_target_select_target_all_description	使货架上的所有%s	Make all %s on the shelf,	Mache alle %s auf dem Regal,	使貨架上的所有%s	棚から全ての%sを	Haz todos los %s en el estante,	Сделайте все %s на полке,	진열대 위의 모든 %s를 이용합니다
Language:text:conveyor_target_select_random_description	使货架上的随机%d个商品	Make %d random products on the shelf,	Mache %d zufällige Produkte auf dem Regal,	使貨架上的隨機%d個商品	棚からランダムに%d個の商品を	Haz %d productos aleatorios en el estante,	Сделайте %d случайных продуктов на полке,	진열대 위의 무작위 %d개 상품을
Language:text:counter_description	计数，%d次后	Count, after %d times,	Zähle, nach %d Mal,	計數，%d次後	カウントし、%d回後に	Cuenta, después de %d veces,	Посчитайте, после %d раз,	개수, %d번 후에
Language:text:increase_buy_max_target_count_description	增加选中人物数量次购买次数	Increase the number of purchases by the selected characters by %d times,	Erhöhe die Anzahl der Käufe durch die ausgewählten Charaktere um %d Mal,	增加選中人物數量次購買次數	選択したキャラクターの数だけ購入回数を増やす	Aumenta el número de compras por los personajes seleccionados en %d veces,	Увеличьте количество покупок выбранными персонажами в %d раз,	선택된 캐릭터 수만큼 구매 횟수를 추가합니다
Language:text:increase_buy_max_description	增加%d次购买	Increase the number of purchases by %d times,	Erhöhe die Anzahl der Käufe um %d Mal,	增加%d次購買	購入回数を%d回増やす	Aumenta el número de compras en %d veces,	Увеличьте количество покупок в %d раз,	%d회 구매를 더합니다
Language:text:increase_level_description	提升%d级	Increase the level by %d,	Erhöhe das Level um %d,	提升%d級	レベルを%d上げる	Aumenta el nivel en %d,	Увеличьте уровень на %d,	%d레벨을 올립니다
Language:text:increase_output_description	增加%d次生产次数	Increase the number of productions by %d times,	Erhöhe die Anzahl der Produktionen um %d Mal,	增加%d次生產次數	生産回数を%d回増やす	Aumenta el número de producciones en %d veces,	Увеличьте количество производств в %d раз,	%d회 생산 횟수를 더합니다
Language:text:increase_probability_target_count_description	增加能力触发概率：选中人物数量x%d%%	Increase the probability of triggering abilities: selected character number x %d%%,	Erhöhe die Wahrscheinlichkeit, Fähigkeiten auszulösen: ausgewählte Charakternummer x %d%%,	增加能力觸發概率：選中人物數量x%d%%	能力発動確率を増やす：選択したキャラクターの数x%d%%	Aumenta la probabilidad de activar habilidades: número de personaje seleccionado x %d%%,	Увеличьте вероятность срабатывания способностей: выбранный номер персонажа x %d%%,	능력 발동 확률 증가: 선택된 캐릭터 수 x%d%%
Language:text:increase_probability_description	增加能力触发概率%d%%	Increase the probability of triggering abilities by %d%%,	Erhöhe die Wahrscheinlichkeit, Fähigkeiten auszulösen um %d%%,	增加能力觸發概率%d%%	能力発動確率を%d%%増やす	Aumenta la probabilidad de activar habilidades en %d%%,	Увеличьте вероятность срабатывания способностей на %d%%,	능력 발동 확률 %d%% 증가
Language:text:increase_product_price_target_count_description	增加商品价格：选中人物数量x%d	Increase the product price: selected character number x %d,	Erhöhe den Produktpreis: ausgewählte Charakternummer x %d,	增加商品價格：選中人物數量x%d	商品価格を増やす：選択したキャラクターの数x%d	Aumenta el precio del producto: número de personaje seleccionado x %d,	Увеличьте цену продукта: выбранный номер персонажа x %d,	상품 가격 증가: 선택된 캐릭터 수 x%d
Language:text:increase_product_price_multi_conveyor_description	价格增加%d倍	Price increase by %d times,	Preiserhöhung um %d Mal,	價格增加%d倍	価格を%d倍にする	Aumento de precio en %d veces,	Увеличьте цену в %d раз,	가격 %d배 증가
Language:text:increase_product_price_count_conveyor_description	价格增加%d	Price increase by %d,	Preiserhöhung um %d,	價格增加%d	価格を%d増やす	Aumento de precio en %d,	Увеличьте цену на %d,	가격 %d 증가
Language:text:increase_product_price_level_multi_description	价格增加自身等级倍	Price increase by self-level times,	Preiserhöhung um Selbst-Level-Mal,	價格增加自身等級倍	価格を自身のレベル倍にする	Aumento de precio por veces de nivel propio,	Увеличьте цену в разы по своему уровню,	자신의 레벨 배로 가격 증가
Language:text:increase_product_price_level_description	增加自身等级个<CoinIcon>	Increase self-level <%CoinIcon>,	Erhöhe Selbst-Level <%CoinIcon>,	增加自身等級個<CoinIcon>	自身のレベル数だけ<CoinIcon>を増やす	Aumenta el nivel propio <%CoinIcon>,	Увеличьте свой уровень <%CoinIcon>,	자신의 레벨<CoinIcon>를 추가합니다
Language:text:increase_product_price_multi_description	增加价格%d倍	Increase price by %d times,	Erhöhe den Preis um %d Mal,	增加價格%d倍	価格を%d倍に増やす	Aumenta el precio en %d veces,	Увеличьте цену в %d раз,	가격을 %d배 증가
Language:text:increase_product_price_count_description	增加%d个<CoinIcon>	Increase <%CoinIcon> by %d,	Erhöhe <%CoinIcon> um %d,	增加%d個<CoinIcon>	<CoinIcon>を%d個増やす	Aumenta <%CoinIcon> en %d,	Увеличьте <%CoinIcon> на %d,	<CoinIcon>를 %d개 추가합니다
Language:text:modify_coin_target_count_description	增加获得<CoinIcon>选中人物数量x%d倍	Increase the chance of obtaining <%CoinIcon> by selected character number x %d times,	Erhöhe die Chance, <%CoinIcon> zu erhalten, durch ausgewählte Charakternummer x %d Mal,	增加獲得<CoinIcon>選中人物數量x%d倍	<CoinIcon>を獲得する数を選択したキャラクターの数x%d倍に増やす	Aumenta la posibilidad de obtener <%CoinIcon> por número de personaje seleccionado x %d veces,	Увеличьте шанс получения <%CoinIcon> выбранным номером персонажа в %d раз,	선택된 캐릭터 수 x%d배<CoinIcon>를 더 얻습니다
